"","version","triwales","serial","hhold2","spoint","moi","intnum","tnc","respoutc","duno","filter","dusela","duselb","duselc","duseld","dusele","duself","numadult","neligibl","perssel","langaskd","intvrefd","langcond","strttime","langintw","readpap","whpaper1","whpaper2","whpaper3","bbc1wale","bbc1othr","bbc2","htvwales","itvother","channel4","s4c","channel5","skynews","othchanl","tvnever","refcare","polinrst","refvoted","refdecid","refvote","reftaxvt","nvrefvot","nvreftax","voteref","canvasrf","sctfcanv","thnkcanv","yfwcanv","jsnocanv","concanv","labcanv","ldcanv","snpcanv","pccanv","grncanv","othcanv","dkcanv","phcanvrf","sctfphcv","thnkphcv","yfwphcv","jsnophcv","conphcv","labphcv","ldphcv","snpphcv","pcphcv","grnphcv","othphcv","dkphcv","summary","dfwnge","dfwnrf","labfeel","confeel","ldfeel","snpfeel","pcfeel","contrust","labtrust","ldtrust","snptrust","pctrust","labrcmd","labrcmdt","conrcmd","conrcmdt","ldrcmd","ldrcmdt","snprcmd","snprcmdt","pcrcmd","labdivdr","condivdr","lddivdr","snpdivdr","pcdivdr","welshres","propospr","propostx","propospp","proposmp","proposdp","proposbg","proposdf","refquiz","rrefrvw1","rrefrvw2","conrefvw","labrefvw","ldrefvw","snprefvw","pcrefvw","elsewhvw","srrefvw1","srrefvw2","sconrfvw","slabrfvw","sldrfvw","ssnprfvw","selsevw","wrrefvw1","wrrefvw2","wconrfvw","wlabrfvw","wldrfvw","wpcrfvw","welsevw","leaveuk","voiceuk","voiceeu","morpride","sayingov","incrssol","imprved","rgimp1st","rgimp2nd","rgimpnot","labdomin","sthdomin","cntdomin","domin","jobpolit","cost2mch","welspeak","welquang","natbalan","natborn","natlive","natances","natspeak","srclass","srclass2","srsoccl","natmidcl","natwcl","gbpride","natpride","engdecid","scspirit","scgaelic","sctartan","scmusic","scwallac","sclands","wlspirit","wllang","wlmalech","wleisted","wlrugbyt","wllands","wlchapel","eugood","ukbeneft","rwelshsp","rwelhome","spswelsp","chdwelsp","parwelsp","gprwelsp","welschl","wllivlan","rsex","rage","ragecat","rsexage","religion","religsum","famrelig","rlfamsum","chattend","partysup","partycls","partyid","idstrng","natbrit","nateng","nateuro","natirish","natni","natscot","natwelsh","natoth","natnone","bnation","raceori2","rborn","rliveels","nghbrhd","tenure","tenure2","dadvoted","mumvoted","reconact","rlastjob","remplyee","rsupman","rocsect2","rempwke","rempwks","rsoc","rempstat","rsic92","rmingrp","rsmajgrp","rmajgrp","rseg","rseggrp","rsocclas","rrgclass","rghclass","rghgrp","rsic92gp","rempwork","rjbhrsi","rjbhrcat","rpartful","unionsa","unionsa2","marstat2","marstat","suniosa2","seconact","slastjob","semploye","ssupman","socsect2","sempwke","sempwks","ssoc","sempstat","ssic92","smingrp","ssmajgrp","smajgrp","sseg","sseggrp","ssocclas","srgclass","sghclass","sghgrp","ssic92gp","sempwork","sjbhrcat","spartful","sunionsa","sjbhrsi","maininc","hhincome","tea2","schqual","edqual1","edqual2","edqual3","edqual4","pschqual","edqual5","edqual6","edqual10","edqual11","edqual12","edqual13","edqual14","edqual15","edqual16","edqual17","edqual18","edqual19","edqual20","edqual21","edqual22","edqual23","edqual24","edqual25","hedqual","vote97","rgovtnow","phone","phonebck","stable","scxplain","intcompt","duration","dateint","dateintd","dateintm","dateinty","selfcomp","persno","stregion","popden","wealth1","richlaw","tradvals","censor","notruns","prentbst","pubownst","govjob","protmeet","gaysex","tolerant","banparty","govnosay","voteonly","govcomp","losetch","voteintr","ptyntmat","taxsoc2","eupolicy","ecuview","proprep","proprnat","ukintnat","natinnat","scotmps","natunemp","nattaxes","natecony","natnhs","nateduc","scpwelf","natprosp","natpros5","indepent","qtime","sqdate2","leftrigh","libauth","pano","newparl","newparln","censuscc","ccname","newdc","ndcname","ndcward","nwname","censusdc","dcname","ward","wardname","wtfactor","constpre","triids"
"71",2,2,212841,1,42,1,2314,3,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1850,1,2,-1,-1,-1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,2,2,NA,4,3,3,3,NA,2,1,NA,2,NA,1,NA,NA,NA,1,1,1,2,NA,1,1,8,1,2,2,2,8,1,5,5,4,5,3,3,NA,2,5,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,3,2,5,3,3,8,3,3,3,3,4,5,7,3,2,NA,2,4,2,3,1,6,2,3,2,2,4,3,3,-2,-2,2,5,3,NA,NA,NA,NA,NA,NA,2,4,2,4,2,2,4,1,2,3,-2,3,3,3,3,4,4,1,37,3,3,3,1,3,1,4,1,-1,1,2,1,1,1,2,2,2,2,2,2,1,9,3,1,15,2,1,1,1,3,-3,1,1,1,4,-1,202,9,73,20,3,2,4,1,1,1,1,1,11,4,50,4,1,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,97,21,1,0,2,3,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1925,35,61097,6,10,97,61,2,10,21.13,2,5,2,5,4,2,5,4,2,4,2,2,4,2,1,3,2,4,2,4,1,2,2,2,2,NA,3,3,3,3,3,NA,2,3,3,1,610,4,3.83333333333333,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FQ","Rhiw",1.19569216942539,1,NA
"72",2,2,212851,1,42,1,2314,1,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1825,1,1,6,10,-2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,5,2,NA,2,4,2,1,NA,1,1,NA,2,NA,1,NA,NA,NA,1,2,1,1,NA,1,1,2,1,2,2,2,1,1,6,3,4,5,4,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,5,4,3,2,3,3,1,1,1,1,1,1,6,2,7,4,4,NA,4,4,4,4,1,3,2,2,1,2,1,-1,1,4,-1,2,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,3,2,3,3,2,1,1,4,1,1,67,7,7,3,1,3,1,4,3,-1,3,2,1,2,2,2,2,2,1,2,2,7,9,2,1,20,2,1,1,1,3,-3,2,-2,-2,-1,1,560,2,22,56,14,5,2,2,3,4,5,3,4,1,70,4,1,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,19,1,0,2,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1910,45,290997,29,9,97,61,NA,10,21.13,3,3,2,2,4,2,4,3,2,3,4,5,4,4,3,3,3,4,3,3,1,2,2,3,2,NA,4,3,1,1,1,NA,2,5,4,2,2909,3.16666666666667,2.33333333333333,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",0.646364865200986,3,2
"73",2,2,212861,1,42,1,2314,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1830,1,1,3,-2,-2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,3,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,3,2,NA,2,4,2,1,NA,1,1,NA,2,NA,2,NA,NA,NA,1,2,1,2,NA,1,1,1,1,2,2,2,1,2,6,5,3,3,2,2,NA,2,3,NA,NA,NA,NA,NA,NA,NA,5,3,3,2,2,2,3,1,1,1,1,1,1,1,6,4,7,4,2,NA,2,4,4,4,1,3,3,1,2,2,4,2,2,-1,3,1,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,2,1,8,3,-2,1,3,1,1,4,2,2,55,5,13,7,3,7,3,4,2,-1,2,2,2,1,2,2,2,2,1,2,2,2,9,3,1,20,2,1,2,2,3,-3,2,-2,-2,-1,1,179,2,36,17,2,1,2,2,2,2,5,3,4,1,60,4,1,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,16,2,-1,-1,-1,-1,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1905,35,300997,30,9,97,61,2,10,21.13,5,2,2,2,4,4,2,2,2,4,2,2,2,2,2,2,3,4,3,5,1,2,1,2,2,NA,3,3,3,3,2,NA,2,2,3,1,3009,1.83333333333333,3.33333333333333,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",1.20769057780674,1,2
"74",2,2,212871,1,42,1,2314,3,51,1,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,-2,1,1730,1,1,2,21,-2,1,2,2,1,2,2,1,2,2,2,2,1,4,1,1,1,NA,-2,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,NA,2,4,3,4,NA,2,1,NA,2,NA,8,NA,NA,NA,1,2,2,8,NA,1,1,8,1,2,1,2,1,1,5,4,8,5,4,8,NA,3,4,NA,NA,NA,NA,NA,NA,NA,4,8,5,4,8,3,4,2,1,1,1,3,3,1,4,2,7,2,1,NA,1,2,2,5,3,1,2,3,2,2,4,2,2,-1,3,5,1,2,NA,NA,NA,NA,NA,NA,2,1,2,1,2,1,1,3,2,1,1,4,4,1,1,5,1,2,25,2,10,5,3,5,3,6,5,-1,5,2,2,2,2,2,2,2,1,2,2,-1,9,2,1,19,2,1,5,5,3,-3,1,3,3,3,-1,233,9,80,23,5,2,5,3,2,2,2,1,13,3,42,4,1,1,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,98,23,1,1,2,3,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,5,5,1,1,2,2,1800,30,31097,3,10,97,61,2,10,21.13,4,2,2,2,3,2,2,3,2,2,3,3,2,2,2,2,2,2,2,3,3,2,2,3,2,NA,3,3,2,2,2,NA,2,3,4,2,310,2.66666666666667,2.66666666666667,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",1.79353825413656,2,1
"75",2,2,212881,1,42,1,2314,2,51,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,-2,1,1930,1,2,-1,-1,-1,2,2,2,1,1,2,2,2,2,2,2,2,4,1,2,2,NA,-2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,2,1,2,NA,2,2,2,2,2,4,8,4,5,2,NA,5,3,3,2,NA,2,8,NA,8,NA,8,NA,NA,NA,1,8,8,8,NA,8,1,8,8,2,8,1,1,1,3,5,4,8,8,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,5,4,8,8,8,8,8,8,8,8,1,1,8,8,5,1,7,3,1,NA,1,2,2,8,8,2,1,1,1,1,2,-1,2,-1,1,2,1,3,NA,NA,NA,NA,NA,NA,1,1,1,2,4,1,2,2,8,2,2,3,3,1,1,4,2,2,64,6,14,3,1,3,1,1,3,-1,3,2,1,2,2,2,2,2,1,2,2,1,9,2,0,64,1,1,2,98,11,4,1,3,3,4,-1,958,9,80,95,22,9,11,7,5,6,10,5,13,4,10,1,2,-1,3,1,1,3,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,98,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,3,1,1,1,1,2000,30,300997,30,9,97,61,3,10,21.13,4,2,2,1,4,4,4,2,3,2,3,4,2,2,1,2,3,2,3,1,1,3,3,2,3,NA,3,2,4,1,2,NA,2,3,4,1,3009,2.33333333333333,2.16666666666667,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",1.81153586671087,1,1
"76",2,2,212891,1,42,1,2314,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1130,1,2,-1,-1,-1,2,2,2,2,1,2,2,2,2,2,2,1,3,1,2,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,4,3,NA,2,4,3,3,NA,3,1,NA,2,NA,8,NA,NA,NA,1,2,2,8,NA,1,1,8,1,2,1,2,1,1,5,2,1,3,2,8,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,8,2,2,2,1,1,1,1,3,3,2,6,7,4,4,NA,4,4,4,4,3,3,2,2,2,2,4,3,3,-2,-2,5,8,2,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,8,8,2,2,1,4,1,3,5,2,1,26,2,2,0,5,3,1,99,2,-1,2,1,1,2,2,2,2,2,2,2,2,-1,9,3,1,20,2,1,98,2,3,-3,1,2,1,3,-1,825,8,25,82,19,8,8,5,3,4,8,4,4,3,39,4,1,3,3,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,16,1,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,1,2,1,1200,30,300997,30,9,97,61,2,10,21.13,4,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,NA,3,3,2,3,2,NA,2,4,3,1,3009,2.5,3.16666666666667,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",1.20769057780674,4,2
"77",2,2,212921,1,42,1,2314,4,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1330,1,1,5,-2,-2,2,1,2,2,1,2,2,2,2,2,2,2,4,2,-2,-2,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,8,2,3,3,NA,3,8,8,8,NA,8,8,NA,8,NA,8,NA,NA,NA,8,8,8,8,NA,8,1,8,2,2,8,2,1,1,4,5,4,8,8,8,NA,8,1,NA,NA,NA,NA,NA,NA,NA,5,4,8,8,8,8,1,3,1,1,1,3,3,3,5,6,7,4,1,NA,1,2,2,2,3,5,2,3,2,3,4,1,1,3,-1,2,5,3,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,2,2,3,-2,4,3,3,3,4,3,2,22,1,9,0,5,0,5,-1,2,-1,2,2,1,1,2,2,2,2,2,2,2,1,9,2,0,22,9,4,98,98,3,-3,1,3,3,2,-1,953,9,55,95,22,9,7,6,4,5,10,5,8,2,20,2,2,1,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,0,1,1,1,1,1400,30,11097,1,10,97,61,NA,10,21.13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,3,NA,3,3,3,3,3,NA,2,4,3,1,110,3,3,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",0.78369366740192,1,3
"78",2,2,212931,1,42,1,2314,2,51,1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1,-2,1,1715,1,1,6,-2,-2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,3,2,NA,-2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,8,8,8,8,8,NA,8,8,8,8,2,2,3,4,2,3,NA,3,3,4,3,NA,1,1,NA,2,NA,8,NA,NA,NA,1,2,2,2,NA,1,1,1,1,2,1,2,1,1,6,5,4,5,3,8,NA,1,5,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,8,1,5,1,2,2,3,3,2,3,5,2,7,8,1,NA,1,1,1,3,1,3,4,2,2,2,4,2,2,-1,3,2,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,3,3,8,3,-2,3,3,3,3,3,2,2,46,4,12,3,1,3,1,6,1,-1,1,2,1,1,2,2,2,2,1,2,2,7,9,3,1,35,2,1,2,1,10,3,1,2,4,2,-1,671,8,91,67,16,6,7,6,3,4,8,4,15,2,35,4,1,-1,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,97,16,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,98,1,1,2,1,1800,45,260997,26,9,97,61,1,10,21.13,4,2,3,1,4,2,4,2,2,4,2,2,2,2,2,2,2,2,3,1,3,2,4,3,2,NA,3,3,4,3,3,NA,2,4,3,2,2609,2.66666666666667,3.33333333333333,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",1.81153586671087,1,2
"79",2,2,212951,1,42,1,2314,2,51,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,-2,1,1250,1,1,1,5,-2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,3,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,5,3,NA,3,4,2,2,NA,1,1,NA,2,NA,1,NA,NA,NA,1,2,1,1,NA,1,1,8,1,2,2,2,1,1,6,3,4,5,3,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,5,3,3,2,3,3,1,1,1,1,3,1,6,1,7,2,1,NA,1,2,4,3,1,1,3,2,2,2,2,-1,2,-1,2,5,1,1,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,2,3,2,2,3,3,1,1,1,3,1,2,32,2,10,0,5,0,5,-1,1,-1,1,3,2,2,2,2,2,2,1,2,2,-1,9,2,1,6,2,1,1,1,3,-3,1,3,1,2,-1,340,9,85,34,8,3,5,3,2,2,2,1,14,2,12,1,2,2,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,21,1,0,2,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1320,30,300997,30,9,97,61,3,10,21.13,4,4,3,4,4,4,4,2,2,5,2,2,3,2,4,2,2,3,3,3,2,1,1,2,1,NA,4,2,2,2,2,NA,2,3,4,1,3009,2.66666666666667,4,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",1.81153586671087,3,1
"80",2,2,212971,1,42,1,2314,3,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-2,1,1830,1,2,-1,-1,-1,2,1,1,2,1,1,2,2,2,2,2,2,4,2,-2,-2,NA,4,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,8,8,8,NA,8,4,4,4,NA,4,8,NA,8,NA,8,NA,NA,NA,8,8,8,8,NA,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,8,8,8,3,3,3,3,5,6,98,8,1,NA,1,2,3,3,8,5,8,8,8,8,2,-1,2,-1,1,1,5,3,NA,NA,NA,NA,NA,NA,5,5,5,5,4,5,4,8,8,3,-2,4,4,1,8,5,5,1,27,2,2,0,5,0,5,-1,0,0,0,-1,1,2,2,2,2,2,2,2,2,-1,9,2,0,27,9,4,2,2,3,-3,1,3,1,1,-1,929,9,45,92,22,9,11,7,5,6,10,5,6,1,50,4,1,3,3,9,9,9,99,9,9,9,9,9,9,998,11,89,NA,NA,NA,17,9,9,9,99,9,98,9,9,9,9,99,1,4,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,98,1,1,2,1,1855,25,31097,3,10,97,61,1,10,21.13,4,1,4,4,4,4,4,2,2,4,2,8,2,8,1,2,3,2,8,8,8,8,8,8,8,NA,8,8,8,8,8,NA,8,8,8,1,310,2.16666666666667,3.83333333333333,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",1.19569216942539,NA,3
"81",2,2,212981,1,42,1,2314,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,1,-2,1,1805,1,1,5,-2,-2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,3,2,NA,-2,NA,1,1,NA,NA,2,2,2,1,2,NA,2,2,2,2,1,NA,NA,1,2,2,2,2,NA,2,2,2,2,2,3,4,3,2,4,NA,4,2,3,4,NA,4,1,NA,2,NA,1,NA,NA,NA,1,1,2,1,NA,1,1,1,1,2,2,2,1,1,7,5,4,5,2,2,NA,2,5,NA,NA,NA,NA,NA,NA,NA,5,4,5,2,2,2,5,1,2,3,1,3,3,3,5,1,2,2,1,NA,1,2,1,2,2,5,1,2,3,2,4,2,2,-1,2,1,5,3,NA,NA,NA,NA,NA,NA,2,4,2,2,3,2,4,2,2,3,-2,1,1,3,3,4,3,1,60,6,6,3,1,3,1,7,1,-1,1,1,1,2,2,2,2,2,2,2,2,-1,9,3,1,30,1,1,2,2,3,-3,2,-2,-2,-1,1,956,3,74,95,22,9,12,5,5,6,6,3,11,1,40,4,1,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,15,2,-1,-1,-1,-1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,2,1,1830,30,300997,30,9,97,61,NA,10,21.13,2,2,1,4,3,1,2,3,4,1,2,5,2,1,2,1,1,2,3,1,3,2,2,3,3,NA,3,3,2,3,3,NA,3,3,4,3,3009,3.16666666666667,2.16666666666667,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FF","Glyn",0.603845288903572,1,3
"82",2,2,213011,1,42,1,2314,1,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1555,1,1,21,-2,-2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,4,2,NA,-2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,2,3,NA,5,2,3,3,NA,3,1,NA,2,NA,8,NA,NA,NA,1,2,2,8,NA,1,1,1,1,2,1,2,1,1,6,5,4,5,4,8,NA,1,5,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,8,1,5,2,3,3,3,3,3,3,2,4,7,2,1,NA,1,2,1,4,3,4,1,2,1,2,4,1,1,1,-1,1,2,3,NA,NA,NA,NA,NA,NA,5,3,2,2,3,1,2,3,2,3,-2,3,2,3,3,4,3,2,54,4,12,3,1,3,1,1,1,-1,1,2,1,2,2,2,2,2,2,2,2,-1,9,3,1,12,2,1,2,2,10,5,1,3,3,5,-1,230,9,80,23,5,2,4,1,1,1,1,1,13,5,40,4,1,-1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,17,1,0,2,3,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,1,1,1,1635,40,290997,29,9,97,61,NA,10,21.13,2,4,1,1,2,3,3,4,4,2,4,4,3,2,2,3,3,4,3,2,3,3,3,2,2,NA,3,3,3,3,3,NA,3,2,3,1,2909,3.66666666666667,1.66666666666667,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FQ","Rhiw",0.646364865200986,1,3
"83",2,2,213021,1,42,1,2314,1,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-2,1,1645,1,1,2,3,-2,2,1,1,2,1,1,2,2,2,2,2,2,3,1,4,2,NA,-2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,3,2,4,NA,5,3,3,3,NA,4,1,NA,2,NA,1,NA,NA,NA,1,1,2,1,NA,1,1,8,1,2,2,2,8,1,5,4,5,5,3,3,NA,4,1,NA,NA,NA,NA,NA,NA,NA,4,5,5,3,3,4,1,2,3,3,1,1,3,3,6,4,7,3,2,NA,2,2,2,3,3,5,2,2,3,2,4,2,2,-1,1,1,5,3,NA,NA,NA,NA,NA,NA,2,2,1,5,1,1,2,1,2,3,-2,3,1,3,3,1,3,2,76,7,15,3,1,3,1,4,1,-1,1,2,1,2,2,2,2,2,2,2,2,-1,9,3,1,43,1,1,1,1,9,3,2,-2,-2,-1,2,370,2,85,37,9,3,2,2,2,2,2,1,14,2,80,4,1,-1,3,1,1,3,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,14,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,99,1,1,1,1,1,1720,40,290997,29,9,97,61,1,10,21.13,2,3,3,2,3,2,3,2,4,2,3,3,2,2,2,2,2,2,3,2,2,2,3,3,2,NA,3,3,3,3,3,NA,3,2,3,1,2909,3.16666666666667,2.5,150,545,"    CLWYD WEST",48,"Clwyd","NE","Conwy",-1,"Skp,Wales","SF","Colwyn","FQ","Rhiw",1.29272973040238,2,3
